object_id,Title,Date,Technique,Collection ID,Collection,Place,Tags,Copyright,Creator,URL
3073,Вілла Ентцманн,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Novosielitsa,,"Unknown;Leon König, Czernowitz;Бібліотека Інституту народознавства Академії наук України","Unknown;Leon König, Czernowitz;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3073
3074,Вулиця Міцкевича,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Peremyshljany,,"Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України","Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3074
3075,Синагога  XVII cт.,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Peremyshljany,,"Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України","Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3075
3076,Вул. Міцкевича,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Peremyshljany,,"Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України","Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3076
3077,Вулиця Міцкевича в Перемишлянах,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Peremyshljany,,"Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України","Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3077
3078,"Гімнастичне товариство ""Сокіл""",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Peremyshljany,,"Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України","Др. Шутт;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3078
3079,Костел святих апостолів Петра і Павла 1645 р.,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Peremyshljany,,"Unknown;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України","Unknown;Коло боротьби з туберкульозом, Перемишляни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3079
3080,Вид міста,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,"Unknown;Дьюла Лампел, П'єштяни;Бібліотека Інституту народознавства Академії наук України","Unknown;Дьюла Лампел, П'єштяни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3080
3081,Панорама міста,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,"Unknown;JKO, Прага;Бібліотека Інституту народознавства Академії наук України","Unknown;JKO, Прага;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3081
3082,"Народні грязеві ванни ""Про Патрія""",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,"Unknown;JKO, Прага;Бібліотека Інституту народознавства Академії наук України","Unknown;JKO, Прага;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3082
3083,Ванни в П'єштянах. Наполеонівський двір старих купалень,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,"Unknown;ЙКО, Прага;Бібліотека Інституту народознавства Академії наук України","Unknown;ЙКО, Прага;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3083
3084,"Готель ""Гранд-Отель""",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3084
3085,"Готель ""Палас-Ройял""",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,"Unknown;Ігнац Шульц, П'єштяни;Бібліотека Інституту народознавства Академії наук України","Unknown;Ігнац Шульц, П'єштяни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3085
3086,Будинок відпочинку Мукачівського Робітничого дому,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3086
3087,Купальні Палас-Готель та нова грязелікарня,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,"Unknown;Вратіслав Кучера, П'єштяни;Бібліотека Інституту народознавства Академії наук України","Unknown;Вратіслав Кучера, П'єштяни;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3087
3088,"Купальні ""Про Патрія"" з боку ріки Ваг",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Piešťany,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3088
3089,Загальний вид. Кордон,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidvolochisk,,"Unknown;Книгарнв Сало Валлях, Підволочиськ;Бібліотека Інституту народознавства Академії наук України","Unknown;Книгарнв Сало Валлях, Підволочиськ;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3089
3090,Загальний вид. Кордон,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidvolochisk,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3090
3091,Свято-Успенська Почаїівська лавра,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pochaiv,,Фотографічна майстерня Кременецького ліцея;Видавництво об'єднаних громадських організацій в Кременці;Бібліотека Інституту народознавства Академії наук України,Фотографічна майстерня Кременецького ліцея;Видавництво об'єднаних громадських організацій в Кременці;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3091
3092,Інтер'єр Св.Успенського собора Почаївської лаври,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pochaiv,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3092
3093,Ринок на березі Піни,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pinsk,,"Unknown;""Генау"", Варшава;Бібліотека Інституту народознавства Академії наук України","Unknown;""Генау"", Варшава;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3093
3094,Вулиця Маршала Пілсудського,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pinsk,,"Unknown;""Wspolczesna Sztuka"", Przemysl;Бібліотека Інституту народознавства Академії наук України","Unknown;""Wspolczesna Sztuka"", Przemysl;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3094
3095,Підгорецький замок з південного боку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,"Unknown;Wilgelm Cukerkandel, Zloczow;Бібліотека Інституту народознавства Академії наук України","Unknown;Wilgelm Cukerkandel, Zloczow;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3095
3096,Зелений зал Підгорецького замку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,"Тадеуш Яворський, Золочів;Unknown;Бібліотека Інституту народознавства Академії наук України","Тадеуш Яворський, Золочів;Unknown;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3096
3097,Лицарський зал Підгорецького замку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3097
3098,Костел в Підгірцях,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,"Тадеуш Яворський, Золочів;Unknown;Бібліотека Інституту народознавства Академії наук України","Тадеуш Яворський, Золочів;Unknown;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3098
3099,Костел Воздвиження Святого Хреста та Св. Йосифа,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3099
3100,Костел XVIII ст. у Підгірцях,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3100
3101,Вид на костел через замкову браму,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3101
3102,"Замок в Підгірцях, північний бік",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,"Тадеуш Яворський, Золочів;Unknown;Бібліотека Інституту народознавства Академії наук України","Тадеуш Яворський, Золочів;Unknown;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3102
3103,Замок в Підгірцях,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3103
3104,Північний бік Підгорецького замку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3104
3105,Замок XVII ст. в Підгірцях,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3105
3106,Південний бік Підгорецького замку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3106
3107,Вид на терасу над казематами,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3107
3108,Замкова брама,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3108
3109,Фрагмент замкового подвір'я,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidhirtsi,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3109
3111,Поздоровлення з Підбужа,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidbuzh,,"Unknown;А. Швідернах, Німецький Ваграм,Австрія;Бібліотека Інституту народознавства Академії наук України","Unknown;А. Швідернах, Німецький Ваграм,Австрія;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3111
3112,"Вілла ""Ольга""",,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidbuzh,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3112
3113,Дитячий санаторій,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pidbuzh,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3113
3114,Нафтоперегінний завод,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pechenizhyn,,"Unknown;Х.Яветц, Печеніжин;Бібліотека Інституту народознавства Академії наук України","Unknown;Х.Яветц, Печеніжин;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3114
3115,Локальна залізниця на нафтоперегонному заводі,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Pechenizhyn,,"Unknown;Х.Яветц, Печеніжин;Бібліотека Інституту народознавства Академії наук України","Unknown;Х.Яветц, Печеніжин;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3115
3117,Богоявленський собор,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ostrog,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3117
3118,Будинок учительської семінарії,,Photograph,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ostrog,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3118
3120,Башта замку князів Острогорських,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ostrog,,"В. Жолтовський;Єжи Горлув, Острог;Бібліотека Інституту народознавства Академії наук України","В. Жолтовський;Єжи Горлув, Острог;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3120
3121,Острог (Замок),,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ostrog,,"В. Жолтовський;Єжи Горлув, Острог;Бібліотека Інституту народознавства Академії наук України","В. Жолтовський;Єжи Горлув, Острог;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3121
3122,Римо-католицький костел,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Unknown;Д. Шрайер, Станіславів;Бібліотека Інституту народознавства Академії наук України","Unknown;Д. Шрайер, Станіславів;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3122
3123,Загальний вид,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Unknown;Д. Шрайер, Станіславів;Бібліотека Інституту народознавства Академії наук України","Unknown;Д. Шрайер, Станіславів;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3123
3124,Загальний вид,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,Unknown;Д.С.Ст.;Бібліотека Інституту народознавства Академії наук України,Unknown;Д.С.Ст.;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3124
3125,Локальна лісова залізниця,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Unknown;Йозеф Голд, Надвірна;Бібліотека Інституту народознавства Академії наук України","Unknown;Йозеф Голд, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3125
3126,Вулиця Станіславівська,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3126
3127,Ринок,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3127
3128,Залізничний вокзал,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Aba Heller, Nadworna;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Aba Heller, Nadworna;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3128
3129,Середмістя,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3129
3130,Ратуша,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Unknown;Л. Шнель, Станіславів;Бібліотека Інституту народознавства Академії наук України","Unknown;Л. Шнель, Станіславів;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3130
3131,Руїни замку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3131
3132,Головна вулиця,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,Unknown;Д.С.Ст.;Бібліотека Інституту народознавства Академії наук України,Unknown;Д.С.Ст.;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3132
3133,Жіноча школа,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3133
3134,Вулиця Третього мая,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3134
3135,Ринок,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Nadvirna,,"Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України","Л. і М. Геллер, Надвірна;Л. і М. Геллер, Надвірна;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3135
3136,Інтернат,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Mukachevo,,"Unknown;ТЕМАК, Ужгород;Бібліотека Інституту народознавства Академії наук України","Unknown;ТЕМАК, Ужгород;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3136
3137,Монастир,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Mukachevo,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3137
3138,Загальний вид,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Mukachevo,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3138
3139,Museum of bridge construction,1932,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Polytechnic, cathedra, museum, exhibits, layouts","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov",https://uma.lvivcenter.org/en/photos/3139
3140,Refractor in Astronomical-meteorological observatory,1932,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Polytechnic, observatory, tools","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov",https://uma.lvivcenter.org/en/photos/3140
3141,Meridian hall with tools and chronograph in the Astronomical-meteorological observatory,1932,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Polytechnic, observatory, tools","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov",https://uma.lvivcenter.org/en/photos/3141
3144,Measuring instruments and devices collection of the first cathedra  of metrology,1932,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Polytechnic, cathedra, museum, tools","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov",https://uma.lvivcenter.org/en/photos/3144
3145,Photogrammetric devices collection of the first cathedra of metrology,1932,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Polytechnic, cathedra, museum, tools","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov","Unknown;""Lviv Polytechnic, its current state and needs"", Lviv, 1932;Ihor Kotlobulatov",https://uma.lvivcenter.org/en/photos/3145
3146,Portrait of Lviv woman in interior,1945-1950,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Portrait, interior, people",Unknown;Unpublished resources;Ihor Kotlobulatov,Unknown;Unpublished resources;Ihor Kotlobulatov,https://uma.lvivcenter.org/en/photos/3146
3147,In a train compartment,1935-1939,Photography (film),41_pict,Andriy Otko,Lviv,"Train, compartment, trip, people",Unknown;Unknown;Andriy Otko,Unknown;Unknown;Andriy Otko,https://uma.lvivcenter.org/en/photos/3147
3148,People on the square in front of the Opera House,1949-1950,Photograph,10_pict,Ihor Kotlobulatov,Lviv,"Square, buildings, architecture, flowerbed, people",Unknown;Unpublished resources;Ihor Kotlobulatov,Unknown;Unpublished resources;Ihor Kotlobulatov,https://uma.lvivcenter.org/en/photos/3148
3151,Portrait of a woman with children,1900-1913,Photograph,10_pict,Ihor Kotlobulatov,Kraków,"Photo studio, portrait, decoration",Stanislaw Stadler;Unpublished resources;Ihor Kotlobulatov,Stanislaw Stadler;Unpublished resources;Ihor Kotlobulatov,https://uma.lvivcenter.org/en/photos/3151
3153,"Будинок радянського консульства на вул. Набеляка, тепер - Котляревського, 27",,Photograph,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Lviv,,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,Unknown;Unknown;Бібліотека Інституту народознавства Академії наук України,https://uma.lvivcenter.org/en/photos/3153
3154,Домініканський костел,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Unknown;Ян Кляйн, Краків;Бібліотека Інституту народознавства Академії наук України","Unknown;Ян Кляйн, Краків;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3154
3155,Площа Собеського,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Unknown;М.В.Бард, Тернопіль;Бібліотека Інституту народознавства Академії наук України","Unknown;М.В.Бард, Тернопіль;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3155
3156,Види Тернополя,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Unknown;Й. Мюллер, Тернопіль;Бібліотека Інституту народознавства Академії наук України","Unknown;Й. Мюллер, Тернопіль;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3156
3157,Залізничний вокзал,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Unknown;Загальна книгарня, Тернопіль; ""Акрополь"", Краків;Бібліотека Інституту народознавства Академії наук України","Unknown;Загальна книгарня, Тернопіль; ""Акрополь"", Краків;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3157
3158,В'їзна брама до замку,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Вільгельм Ляуб, Тернопіль;Воєводське туристично-краєзнавче товариство, Тернопіль;Бібліотека Інституту народознавства Академії наук України","Вільгельм Ляуб, Тернопіль;Воєводське туристично-краєзнавче товариство, Тернопіль;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3158
3159,Вид Тернополя,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Unknown;Ц. Галічер, Тернопіль;Бібліотека Інституту народознавства Академії наук України","Unknown;Ц. Галічер, Тернопіль;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3159
3160,Церква Св. Хреста,,Postcards,58_pict,"Library of the Institute of Ethnology Academy of Sciences of Ukraine, Lviv",Ternopil,,"Unknown;Загальна книгарня, Тернопіль; ""Акрополь"", Краків;Бібліотека Інституту народознавства Академії наук України","Unknown;Загальна книгарня, Тернопіль; ""Акрополь"", Краків;Бібліотека Інституту народознавства Академії наук України",https://uma.lvivcenter.org/en/photos/3160
